Symbol,Date,Price,Signal,Profit
ATLO,1/12/2015,24.6,SHORT,108.09
ATLO,1/8/2015,25.17,BUY,111.04
ATLO,12/23/2014,25.61,SELL,111.26
ATLO,12/17/2014,24.59,BUY,107.04
ATLO,12/15/2014,24.66,SELL,107.25
ATLO,12/2/2014,23.775,BUY,103.61
ATLO,11/28/2014,24.365,SHORT,101.57
ATLO,11/18/2014,24.55,BUY,102.75
ATLO,11/13/2014,25.12,SELL,102.96
ATLO,11/10/2014,24.9821,BUY,102.6
ATLO,11/3/2014,24.625,SELL,102.81
ATLO,10/28/2014,23.37,BUY,97.77
ATLO,10/24/2014,23.23,SELL,97.97
ATLO,10/8/2014,22.62,BUY,95.59
ATLO,9/12/2014,23.09,SELL,95.78
ATLO,8/27/2014,22.96,BUY,95.43
ATLO,8/25/2014,22.525,SELL,95.62
ATLO,8/14/2014,22.65,BUY,96.34
ATLO,7/23/2014,22.8,SELL,96.53
ATLO,7/21/2014,22.885,BUY,97.08
ATLO,7/10/2014,22.77,SELL,97.27
ATLO,7/1/2014,23.1,BUY,98.88
ATLO,6/11/2014,22.67,SELL,99.08
ATLO,6/6/2014,22.79,BUY,99.8
,,,,
,5/20/2016,71.5349,BUY,191.1
,5/13/2016,73.9101,SELL,191.48
,5/4/2016,73.17,BUY,189.94
,4/28/2016,72.37,SHORT,192.83
,4/26/2016,71.89,BUY,192.32
,4/20/2016,72.175,SHORT,192.33
,4/15/2016,71.99,BUY,192.61
,4/5/2016,75.9999,SELL,193
,3/8/2016,73.2,BUY,186.26
,2/25/2016,76.5901,SELL,186.63
,2/11/2016,76.285,BUY,186.26
,1/28/2016,75.97,SHORT,187.79
,1/26/2016,76.45,BUY,189.73
,1/13/2016,78.61,SELL,190.11
,1/6/2016,76.045,BUY,184.28
,12/31/2015,79.2,SELL,184.65
,12/16/2015,76.915,BUY,179.68
,12/1/2015,78.58,SELL,180.04
,11/20/2015,79.06,BUY,181.5
,11/12/2015,77.26,SHORT,186.57
,11/6/2015,77.54,BUY,188
,10/27/2015,82.56,SELL,188.38
,10/22/2015,80.37,BUY,183.75
,10/14/2015,78.49,SELL,184.12
,10/5/2015,74.01,BUY,173.96
,9/28/2015,73.28,SELL,174.31
,9/24/2015,73.31,BUY,174.73
,9/18/2015,73.32,SELL,175.08
,8/28/2015,71.615,BUY,171.35
,8/25/2015,72.17,SELL,171.69
,8/3/2015,71.11,BUY,169.51
,7/30/2015,70,SELL,169.85
,7/14/2015,67.98,BUY,165.28
,6/26/2015,69.93,SELL,165.61
,6/17/2015,67.27,BUY,159.63
,6/12/2015,68.175,SELL,159.95
,6/8/2015,67.23,BUY,158.05
,6/1/2015,66.95,SELL,158.37
,5/26/2015,67.85,BUY,160.82
,5/19/2015,67.8,SHORT,161.58
,5/14/2015,67.01,BUY,160.34
,4/22/2015,69.12,SHORT,156.21
,4/16/2015,70.18,BUY,159.24
,4/7/2015,72.79,SELL,159.56
,4/1/2015,70.835,BUY,155.59
,3/25/2015,69.17,SELL,155.9
,3/18/2015,66.9,BUY,151.09
,3/4/2015,68.285,SELL,151.39
,2/19/2015,65.36,BUY,145.2
,2/6/2015,67.29,SELL,145.49
,2/3/2015,67.96,BUY,147.23
,1/28/2015,67.56,SELL,147.53
,1/23/2015,66.7,BUY,145.94
,1/21/2015,65.04,SHORT,150.36
,1/8/2015,63.225,BUY,146.75
,12/31/2014,68.73,SELL,147.04
,12/23/2014,67.7,BUY,145.13
,12/15/2014,67.73,SHORT,145.65
,12/9/2014,66.665,BUY,143.93
,12/4/2014,67.83,SHORT,142.07
,12/2/2014,68.475,BUY,144
,11/13/2014,72.13,SELL,144.29
,10/3/2014,55.06,BUY,110.36
,9/23/2014,57.32,SHORT,106.6
,9/18/2014,56.73,BUY,105.93
,8/29/2014,58.78,SELL,106.14
,8/26/2014,58.22,BUY,105.34
,8/19/2014,58.39,SELL,105.55
,7/30/2014,55.93,BUY,101.31
,7/10/2014,57.32,SELL,101.51
,6/23/2014,55.67,BUY,98.79
,6/12/2014,55.21,SHORT,100.02
,6/4/2014,54.57,BUY,99.26
,6/2/2014,55.292,SHORT,98.37
,5/27/2014,55.87,BUY,99.8
,† Trade commissions are taken as 0.20%.,,,
,ATNI,,,
,6 mo.,,,
,12 mo.,,,
,24 mo.,,,
,Date,,,
,Price,,,
,Signal,,,
,,,,
ATOS,5/27/2016,0.3004,BUY,"7,948.66"
ATOS,5/2/2016,0.3685,SELL,"7,964.59"
ATOS,4/13/2016,0.2809,BUY,"6,083.41"
ATOS,4/1/2016,0.3435,SHORT,"5,166.30"
ATOS,3/30/2016,0.3605,BUY,"5,443.74"
ATOS,3/28/2016,0.3381,SHORT,"5,853.38"
ATOS,3/18/2016,0.3454,BUY,"6,003.75"
ATOS,3/4/2016,0.4365,SELL,"6,015.78"
ATOS,2/12/2016,0.2608,BUY,"3,601.51"
ATOS,1/26/2016,0.3117,SHORT,"3,108.37"
ATOS,1/20/2016,0.2083,BUY,"2,085.57"
ATOS,1/12/2016,0.2906,SHORT,"1,631.80"
ATOS,1/4/2016,0.3509,BUY,"1,978.31"
ATOS,12/2/2015,0.4838,SHORT,"1,558.21"
ATOS,11/27/2015,0.4823,BUY,"1,559.61"
ATOS,11/11/2015,0.6881,SHORT,"1,205.36"
ATOS,11/3/2015,0.6811,BUY,"1,197.88"
ATOS,10/14/2015,0.8111,SHORT,"1,036.55"
ATOS,10/9/2015,0.7579,BUY,972.45
ATOS,9/16/2015,0.899,SELL,974.4
ATOS,9/3/2015,0.8009,BUY,869.81
ATOS,9/1/2015,0.7806,SHORT,896.62
ATOS,8/28/2015,0.766,BUY,883.38
ATOS,8/10/2015,1.0084,SHORT,715.04
ATOS,7/28/2015,0.951,BUY,677.04
ATOS,6/24/2015,1.2501,SHORT,548.52
ATOS,6/19/2015,1.2599,BUY,555.04
ATOS,6/1/2015,1.555,SELL,556.15
ATOS,5/28/2015,1.545,BUY,553.68
ATOS,5/20/2015,1.5872,SELL,554.79
ATOS,5/14/2015,1.4428,BUY,505.33
ATOS,5/12/2015,1.385,SHORT,529.45
ATOS,5/5/2015,1.453,BUY,557.67
ATOS,4/27/2015,1.588,SHORT,516.04
ATOS,4/20/2015,1.662,BUY,542.25
ATOS,4/10/2015,1.6558,SHORT,546.47
ATOS,4/8/2015,1.6042,BUY,531.56
ATOS,4/1/2015,1.7958,SHORT,482.24
ATOS,3/30/2015,1.8042,BUY,486.44
ATOS,3/24/2015,1.955,SELL,487.41
ATOS,3/19/2015,1.935,BUY,483.39
ATOS,3/9/2015,1.94,SELL,484.36
ATOS,2/17/2015,1.735,BUY,434.05
ATOS,2/11/2015,1.425,SELL,434.92
ATOS,2/2/2015,1.224,BUY,374.32
ATOS,12/30/2014,1.576,SELL,375.07
ATOS,12/5/2014,0.901,BUY,214.86
ATOS,10/31/2014,1.1276,SELL,215.29
ATOS,10/17/2014,0.8819,BUY,168.72
ATOS,9/23/2014,2.38,SELL,169.06
ATOS,9/17/2014,2.282,BUY,162.42
ATOS,9/12/2014,2.2674,SELL,162.75
ATOS,8/28/2014,1.853,BUY,133.27
ATOS,8/20/2014,1.9803,SELL,133.54
ATOS,8/13/2014,1.7723,BUY,119.75
ATOS,8/5/2014,1.6777,SELL,119.99
ATOS,7/22/2014,1.655,BUY,118.6
ATOS,7/15/2014,1.6477,SELL,118.84
ATOS,6/27/2014,1.6185,BUY,116.97
ATOS,6/24/2014,1.6176,SELL,117.2
ATOS,6/17/2014,1.5817,BUY,114.83
ATOS,6/13/2014,1.5983,SELL,115.06
ATOS,6/5/2014,1.4235,BUY,102.68
ATOS,6/2/2014,1.4685,SELL,102.89
ATOS,5/28/2014,1.4215,BUY,99.8
,,,,
ATRA,5/26/2016,17.715,SELL,"2,693.43"
ATRA,5/20/2016,16.45,BUY,"2,506.11"
ATRA,5/12/2016,15.8,SHORT,"2,624.12"
ATRA,5/9/2016,15.555,BUY,"2,593.79"
ATRA,4/27/2016,18.73,SELL,"2,598.99"
ATRA,4/21/2016,20.87,BUY,"2,901.74"
ATRA,4/12/2016,20.44,SELL,"2,907.56"
ATRA,3/18/2016,15.88,BUY,"2,263.43"
ATRA,3/4/2016,18.23,SELL,"2,267.97"
ATRA,2/26/2016,15.735,BUY,"1,961.49"
ATRA,2/23/2016,16.1094,SHORT,"1,924.63"
ATRA,2/16/2016,15.43,BUY,"1,850.86"
ATRA,1/19/2016,20.84,SHORT,"1,475.30"
ATRA,1/14/2016,21.26,BUY,"1,511.07"
ATRA,1/6/2016,24.022,SHORT,"1,360.68"
ATRA,12/18/2015,23.37,BUY,"1,329.06"
ATRA,12/9/2015,33.88,SELL,"1,331.72"
ATRA,11/18/2015,31.71,BUY,"1,248.92"
ATRA,11/11/2015,33.09,SELL,"1,251.42"
ATRA,11/2/2015,26.08,BUY,988.29
ATRA,10/13/2015,32.04,SHORT,836.63
ATRA,10/7/2015,33.58,BUY,880.36
ATRA,9/28/2015,39.89,SHORT,763.17
ATRA,9/24/2015,43.215,BUY,830.1
ATRA,9/21/2015,46.945,SELL,831.76
ATRA,8/31/2015,40.3,BUY,715.46
ATRA,8/14/2015,47.8001,SHORT,620.91
ATRA,8/12/2015,51.09,BUY,666.31
ATRA,8/7/2015,55.39,SELL,667.65
ATRA,7/28/2015,58.604,BUY,707.81
ATRA,7/24/2015,58.42,SELL,709.23
ATRA,7/8/2015,47.29,BUY,575.26
ATRA,6/24/2015,52.47,SELL,576.41
ATRA,5/27/2015,39.57,BUY,435.57
ATRA,5/14/2015,38.13,SHORT,454.48
ATRA,5/11/2015,37.505,BUY,448.82
ATRA,4/24/2015,63.79,SELL,449.72
ATRA,3/27/2015,35.89,BUY,253.53
ATRA,3/25/2015,38.63,SELL,254.04
ATRA,3/17/2015,33.15,BUY,218.44
ATRA,3/13/2015,32.26,SELL,218.88
ATRA,3/3/2015,20.705,BUY,140.76
ATRA,2/25/2015,21.43,SELL,141.04
ATRA,2/17/2015,18.21,BUY,120.09
ATRA,1/15/2015,26.5,SHORT,91.84
ATRA,1/12/2015,27.035,BUY,94.07
ATRA,1/7/2015,26.5,SHORT,96.39
ATRA,1/5/2015,27.3292,BUY,99.8
,,,,
ATRC,5/17/2016,13.72,BUY,321.16
ATRC,4/29/2016,16.99,SELL,321.8
ATRC,4/21/2016,16.46,BUY,312.39
ATRC,4/6/2016,16.4825,SELL,313.02
ATRC,3/29/2016,16.46,BUY,313.22
ATRC,3/24/2016,16.35,SHORT,316.61
ATRC,3/22/2016,17.17,BUY,333.82
ATRC,3/15/2016,18.14,SELL,334.49
ATRC,3/4/2016,15.92,BUY,294.14
ATRC,3/1/2016,16.53,SHORT,284.81
ATRC,2/26/2016,16.61,BUY,287.34
ATRC,2/8/2016,16.75,SHORT,286.1
ATRC,2/2/2016,17.5,BUY,300.11
ATRC,1/25/2016,18.594,SHORT,284.57
ATRC,1/20/2016,18.77,BUY,288.42
ATRC,1/7/2016,20.695,SHORT,264.93
ATRC,12/23/2015,22.403,BUY,287.95
ATRC,12/11/2015,21.36,SELL,288.53
ATRC,12/2/2015,22.07,BUY,298.72
ATRC,11/30/2015,22.295,SELL,299.32
ATRC,11/23/2015,20.86,BUY,280.62
ATRC,11/11/2015,20.835,SELL,281.18
ATRC,11/4/2015,20.094,BUY,271.72
ATRC,10/29/2015,18.76,SHORT,293.69
ATRC,10/23/2015,18.53,BUY,291.25
ATRC,10/20/2015,18.945,SHORT,286.15
ATRC,10/16/2015,18.72,BUY,283.89
ATRC,10/14/2015,18.36,SHORT,290.73
ATRC,10/12/2015,19.275,BUY,306.44
ATRC,10/5/2015,21.375,SHORT,280.15
ATRC,9/29/2015,20,BUY,263.18
ATRC,9/22/2015,25.18,SELL,263.71
ATRC,9/10/2015,24.56,BUY,257.73
ATRC,8/14/2015,27.54,SELL,258.25
ATRC,7/29/2015,25.01,BUY,235
ATRC,7/24/2015,24.37,SELL,235.47
ATRC,7/22/2015,24.545,BUY,237.64
ATRC,7/15/2015,24.61,SELL,238.12
ATRC,7/10/2015,24.08,BUY,233.46
ATRC,7/9/2015,23.51,SELL,233.93
ATRC,7/7/2015,24.08,BUY,240.08
ATRC,6/24/2015,24.07,SELL,240.56
ATRC,6/8/2015,22.595,BUY,226.27
ATRC,6/3/2015,23.01,SELL,226.72
ATRC,5/18/2015,21.9,BUY,216.22
ATRC,5/7/2015,22.05,SELL,216.65
ATRC,4/30/2015,21.37,BUY,210.39
ATRC,4/7/2015,21.215,SELL,210.81
ATRC,4/2/2015,20.83,BUY,207.4
ATRC,3/26/2015,21.28,SELL,207.82
ATRC,3/20/2015,20.305,BUY,198.7
ATRC,3/17/2015,19.51,SELL,199.1
ATRC,3/5/2015,17.455,BUY,178.49
ATRC,2/23/2015,18.21,SHORT,172.07
ATRC,2/19/2015,18.44,BUY,174.94
ATRC,2/9/2015,19.27,SHORT,168.39
ATRC,2/5/2015,19.63,BUY,172.22
ATRC,2/2/2015,19.82,SELL,172.57
ATRC,1/20/2015,20.23,BUY,176.49
ATRC,1/15/2015,20.025,SELL,176.84
ATRC,1/8/2015,19.35,BUY,171.22
ATRC,1/6/2015,19.16,SELL,171.56
ATRC,1/5/2015,19.72,BUY,176.93
ATRC,12/22/2014,19.16,SELL,177.28
ATRC,12/17/2014,17.615,BUY,163.31
ATRC,12/10/2014,18.85,SELL,163.64
ATRC,12/5/2014,18.66,BUY,162.32
ATRC,11/18/2014,18.13,SELL,162.65
ATRC,11/10/2014,16.91,BUY,152.01
ATRC,11/3/2014,17.39,SELL,152.31
ATRC,10/21/2014,15.33,BUY,134.54
ATRC,10/17/2014,15.39,SELL,134.81
ATRC,10/9/2014,14.1,BUY,123.76
ATRC,10/6/2014,14.26,SHORT,122.88
ATRC,9/29/2014,14.61,BUY,126.4
ATRC,9/24/2014,14.81,SHORT,125.22
ATRC,9/18/2014,15.16,BUY,128.69
ATRC,9/15/2014,15.73,SHORT,124.69
ATRC,9/8/2014,15.65,BUY,124.55
ATRC,8/21/2014,15.86,SHORT,123.42
ATRC,8/19/2014,15.87,BUY,123.99
ATRC,8/15/2014,15.795,SHORT,125.08
ATRC,8/8/2014,15.9,BUY,126.42
ATRC,7/31/2014,17.04,SELL,126.67
ATRC,7/21/2014,15.63,BUY,116.42
ATRC,6/27/2014,18.73,SELL,116.65
ATRC,6/16/2014,17.08,BUY,106.59
ATRC,6/11/2014,16.85,SELL,106.8
ATRC,6/5/2014,15.85,BUY,100.66
ATRC,6/3/2014,15.99,SELL,100.86
ATRC,5/27/2014,15.79,BUY,99.8
,,,,
ATRI,5/26/2016,393.81,SHORT,112.25
ATRI,5/24/2016,398.385,BUY,114.01
ATRI,5/17/2016,401.905,SELL,114.24
ATRI,4/28/2016,401.87,BUY,114.46
ATRI,4/25/2016,399.6101,SELL,114.69
ATRI,3/30/2016,386.33,BUY,111.1
ATRI,3/22/2016,379.325,SELL,111.32
ATRI,3/4/2016,376.785,BUY,110.8
ATRI,2/29/2016,375.95,SELL,111.02
ATRI,2/25/2016,379.1,BUY,112.17
ATRI,2/23/2016,374.495,SELL,112.39
ATRI,2/10/2016,375.18,BUY,112.82
ATRI,2/3/2016,377.86,SELL,113.05
ATRI,1/28/2016,368.41,BUY,110.44
ATRI,1/26/2016,366.89,SHORT,111.34
ATRI,1/20/2016,362.4,BUY,110.42
ATRI,1/13/2016,372.7492,SHORT,107.87
ATRI,1/11/2016,371.4,BUY,107.91
ATRI,12/28/2015,385,SHORT,104.65
ATRI,12/22/2015,389.73,BUY,106.36
ATRI,12/8/2015,395.5565,SELL,106.57
ATRI,11/30/2015,400.6,BUY,108.15
ATRI,11/20/2015,394.39,SELL,108.37
ATRI,11/9/2015,372.9,BUY,102.67
ATRI,11/4/2015,369.03,SELL,102.88
ATRI,11/2/2015,371.28,BUY,103.71
ATRI,10/22/2015,367.475,SHORT,105.22
ATRI,10/16/2015,364.2799,BUY,104.72
ATRI,10/14/2015,362.24,SHORT,105.74
ATRI,10/9/2015,360.57,BUY,105.67
ATRI,10/7/2015,364.66,SHORT,104.92
ATRI,9/30/2015,372.57,BUY,107.63
ATRI,9/25/2015,379.04,SELL,107.85
ATRI,9/21/2015,385.01,BUY,109.77
ATRI,9/16/2015,382.27,SHORT,111.01
ATRI,9/9/2015,380.77,BUY,111.02
ATRI,9/1/2015,386.5,SHORT,109.84
ATRI,8/27/2015,380.79,BUY,108.65
ATRI,8/17/2015,400.66,SELL,108.87
ATRI,8/12/2015,399.05,BUY,108.65
ATRI,8/3/2015,398.01,SELL,108.87
ATRI,7/28/2015,393.455,BUY,107.84
ATRI,7/24/2015,394.44,SELL,108.06
ATRI,7/16/2015,382.39,BUY,104.97
ATRI,7/10/2015,385.0399,SELL,105.18
ATRI,7/8/2015,390.66,BUY,106.93
ATRI,7/6/2015,388.025,SELL,107.14
ATRI,6/26/2015,386.62,BUY,106.97
ATRI,6/24/2015,381.67,SELL,107.18
ATRI,6/15/2015,385.81,BUY,108.56
ATRI,6/11/2015,383.835,SELL,108.78
ATRI,6/3/2015,379.6,BUY,107.8
ATRI,5/29/2015,377.72,SELL,108.02
ATRI,4/29/2015,331.42,BUY,94.97
ATRI,4/24/2015,328.5885,SHORT,96.18
ATRI,4/16/2015,332.34,BUY,97.67
ATRI,4/2/2015,338.535,SELL,97.87
ATRI,3/23/2015,336.39,BUY,97.44
ATRI,3/19/2015,329.61,SELL,97.64
ATRI,3/6/2015,322.265,BUY,95.66
ATRI,3/4/2015,324.61,SHORT,95.35
ATRI,3/2/2015,328.79,BUY,96.97
ATRI,2/12/2015,335.89,SELL,97.16
ATRI,2/6/2015,339.8,BUY,98.49
ATRI,1/30/2015,335,SHORT,100.32
ATRI,1/27/2015,339.22,BUY,101.99
ATRI,1/20/2015,335,SHORT,103.71
ATRI,1/13/2015,339.29,BUY,105.46
ATRI,1/6/2015,340.695,SELL,105.67
ATRI,1/2/2015,340.3942,BUY,105.79
ATRI,12/29/2014,343.54,SELL,106
ATRI,12/3/2014,330,BUY,102.03
ATRI,12/1/2014,322.34,SELL,102.23
ATRI,11/18/2014,325.431,BUY,103.42
ATRI,11/14/2014,328.86,SELL,103.63
ATRI,10/28/2014,320.35,BUY,101.15
ATRI,10/17/2014,322.695,SELL,101.35
ATRI,10/14/2014,315.16,BUY,99.18
ATRI,10/1/2014,304.59,SHORT,103.16
ATRI,9/26/2014,310.41,BUY,105.55
ATRI,9/23/2014,305.69,SHORT,107.64
ATRI,9/18/2014,309.8,BUY,109.52
ATRI,9/11/2014,315.849,SELL,109.74
ATRI,8/27/2014,323.29,BUY,112.55
ATRI,8/20/2014,313.625,SELL,112.78
ATRI,7/29/2014,285.76,BUY,102.97
ATRI,7/2/2014,325.57,SELL,103.18
ATRI,6/6/2014,314.28,BUY,99.8
,,,,
ATRO,5/20/2016,35.31,BUY,613.63
ATRO,5/17/2016,35.0825,SHORT,620.11
ATRO,5/6/2016,34.01,BUY,603.56
ATRO,5/3/2016,36.91,SHORT,561.84
ATRO,4/27/2016,37.028,BUY,565.9
ATRO,4/21/2016,36.74,SELL,567.03
ATRO,4/12/2016,37.71,BUY,583.17
ATRO,4/7/2016,37.7601,SELL,584.34
ATRO,3/29/2016,36.52,BUY,566.28
ATRO,3/21/2016,38.115,SELL,567.41
ATRO,3/17/2016,36.71,BUY,547.59
ATRO,3/9/2016,36.345,SELL,548.69
ATRO,2/19/2016,27.215,BUY,411.68
ATRO,2/9/2016,29.08,SHORT,388.42
ATRO,2/4/2016,29.82,BUY,399.9
ATRO,1/4/2016,39.87,SELL,400.7
ATRO,12/30/2015,40.47,BUY,407.55
ATRO,12/24/2015,40.53,SELL,408.37
ATRO,12/11/2015,35.88,BUY,362.24
ATRO,12/2/2015,38.215,SHORT,342.75
ATRO,11/25/2015,38.05,BUY,342.64
ATRO,11/11/2015,40.65,SELL,343.33
ATRO,11/2/2015,38.5,BUY,325.82
ATRO,10/27/2015,37.11,SELL,326.47
ATRO,10/23/2015,38.31,BUY,337.7
ATRO,10/13/2015,39.43,SELL,338.38
ATRO,10/6/2015,35.6434,BUY,306.5
ATRO,9/21/2015,42.4971,SHORT,264.99
ATRO,9/10/2015,43.9322,BUY,275.04
ATRO,8/31/2015,45.5742,SHORT,266.54
ATRO,8/27/2015,45.1047,BUY,264.85
ATRO,7/16/2015,60.5685,SHORT,211.83
ATRO,7/14/2015,60.5902,BUY,212.76
ATRO,6/29/2015,62.0635,SELL,213.19
ATRO,6/18/2015,61.9245,BUY,213.14
ATRO,6/15/2015,60.8857,SELL,213.57
ATRO,6/2/2015,61.303,BUY,215.46
ATRO,5/26/2015,62.3461,SELL,215.89
ATRO,5/18/2015,61.3943,BUY,213.02
ATRO,5/13/2015,60.4209,SHORT,217.38
ATRO,5/4/2015,59.8297,BUY,216.12
ATRO,4/29/2015,62.9816,SHORT,206.65
ATRO,4/21/2015,64.8278,BUY,213.56
ATRO,4/14/2015,65.6969,SELL,213.99
ATRO,3/27/2015,61.8028,BUY,201.71
ATRO,3/20/2015,63.8151,SELL,202.11
ATRO,3/11/2015,62.2201,BUY,197.45
ATRO,3/6/2015,60.612,SELL,197.85
ATRO,2/13/2015,47.469,BUY,155.26
ATRO,2/2/2015,48.3601,SELL,155.57
ATRO,1/20/2015,45.6611,BUY,147.18
ATRO,1/12/2015,47.1823,SELL,147.47
ATRO,1/8/2015,47.8602,BUY,149.89
ATRO,1/5/2015,47.756,SELL,150.19
ATRO,12/18/2014,41.4626,BUY,130.66
ATRO,12/3/2014,40.576,SHORT,134.11
ATRO,11/24/2014,42.8274,BUY,142.12
ATRO,11/12/2014,45.8784,SELL,142.4
ATRO,10/24/2014,39.2425,BUY,122.05
ATRO,10/20/2014,38.8811,SHORT,123.69
ATRO,10/14/2014,38.3942,BUY,122.63
ATRO,9/30/2014,42.8412,SHORT,111.54
ATRO,9/26/2014,43.6444,BUY,114.09
ATRO,9/22/2014,49.0078,SELL,114.32
ATRO,9/17/2014,47.5211,BUY,111.07
ATRO,9/15/2014,47.3952,SELL,111.29
ATRO,8/19/2014,45.2213,BUY,106.4
ATRO,8/15/2014,45.1721,SELL,106.61
ATRO,8/1/2014,41.9019,BUY,99.09
ATRO,7/25/2014,38.2089,SHORT,110.13
ATRO,7/21/2014,38.1005,BUY,110.26
ATRO,7/7/2014,42.5234,SELL,110.48
ATRO,7/2/2014,42.3139,BUY,110.16
ATRO,6/25/2014,42.2995,SELL,110.38
ATRO,6/23/2014,41.5406,BUY,108.62
ATRO,6/10/2014,44.0158,SELL,108.84
ATRO,6/5/2014,40.0013,BUY,99.11
ATRO,5/28/2014,39.8856,SHORT,99.8
,,,,
ATRS,5/19/2016,0.831,BUY,561.63
ATRS,5/3/2016,1.0633,SELL,562.76
ATRS,4/13/2016,0.8814,BUY,467.42
ATRS,4/11/2016,0.8669,SELL,468.36
ATRS,3/29/2016,0.7559,BUY,409.21
ATRS,3/23/2016,0.7691,SHORT,403.92
ATRS,3/21/2016,0.7538,BUY,397.47
ATRS,3/9/2016,0.9289,SHORT,335.77
ATRS,3/7/2016,0.9836,BUY,356.97
ATRS,3/1/2016,0.959,SHORT,367.84
ATRS,2/26/2016,0.9942,BUY,382.87
ATRS,2/23/2016,0.986,SHORT,387.63
ATRS,2/17/2016,0.9839,BUY,388.36
ATRS,2/3/2016,1.1683,SELL,389.14
ATRS,1/21/2016,0.9769,BUY,326.04
ATRS,12/29/2015,1.285,SHORT,264.04
ATRS,12/16/2015,1.2899,BUY,266.11
ATRS,12/8/2015,1.305,SHORT,264.12
ATRS,11/27/2015,1.315,BUY,267.21
ATRS,11/12/2015,1.4,SHORT,252.93
ATRS,11/6/2015,1.43,BUY,259.39
ATRS,10/30/2015,1.435,SHORT,259.53
ATRS,10/28/2015,1.445,BUY,262.39
ATRS,10/16/2015,1.576,SHORT,243.23
ATRS,10/14/2015,1.599,BUY,247.77
ATRS,10/8/2015,1.596,SHORT,249.23
ATRS,10/5/2015,1.67,BUY,261.83
ATRS,9/21/2015,1.915,SELL,262.35
ATRS,8/28/2015,1.715,BUY,235.42
ATRS,8/6/2015,2.045,SHORT,203.52
ATRS,7/31/2015,2.065,BUY,206.33
ATRS,7/16/2015,2.265,SELL,206.74
ATRS,7/9/2015,2.135,BUY,195.26
ATRS,6/26/2015,2.2375,SHORT,187.46
ATRS,6/22/2015,2.4025,BUY,202.09
ATRS,6/12/2015,2.435,SELL,202.49
ATRS,5/22/2015,2.13,BUY,177.48
ATRS,4/24/2015,2.75,SELL,177.84
ATRS,4/9/2015,2.815,BUY,182.41
ATRS,3/25/2015,2.65,SELL,182.78
ATRS,3/12/2015,2.665,BUY,184.18
ATRS,3/9/2015,2.685,SELL,184.55
ATRS,3/2/2015,2.63,BUY,181.13
ATRS,2/24/2015,2.55,SELL,181.49
ATRS,2/12/2015,2.39,BUY,170.44
ATRS,2/9/2015,2.391,SHORT,171.05
ATRS,1/23/2015,2.345,BUY,168.43
ATRS,12/29/2014,2.615,SELL,168.77
ATRS,12/17/2014,2.384,BUY,154.17
ATRS,12/11/2014,2.451,SELL,154.48
ATRS,11/24/2014,2.3,BUY,145.25
ATRS,11/17/2014,2.29,SELL,145.54
ATRS,10/24/2014,2.02,BUY,128.64
ATRS,10/20/2014,1.99,SELL,128.9
ATRS,10/3/2014,1.945,BUY,126.24
ATRS,9/15/2014,2.1901,SELL,126.49
ATRS,9/5/2014,2.145,BUY,124.13
ATRS,9/3/2014,2.265,SELL,124.38
ATRS,8/28/2014,2.12,BUY,116.65
ATRS,8/25/2014,2.035,SELL,116.88
ATRS,8/14/2014,2.04,BUY,117.4
ATRS,8/8/2014,2.01,SHORT,119.66
ATRS,7/31/2014,2.01,BUY,120.14
ATRS,7/22/2014,2.222,SHORT,110.12
ATRS,7/18/2014,2.228,BUY,110.86
ATRS,7/10/2014,2.6116,SHORT,97.05
ATRS,7/2/2014,2.835,BUY,105.77
ATRS,6/13/2014,3.0965,SELL,105.98
ATRS,6/5/2014,2.91,BUY,99.8
,,,,
ATSG,5/27/2016,12.784,BUY,245.28
ATSG,5/12/2016,13.2562,SHORT,237.79
ATSG,5/9/2016,13.91,BUY,250.52
ATSG,5/3/2016,14.072,SHORT,248.66
ATSG,4/27/2016,14.29,BUY,253.53
ATSG,4/21/2016,14.592,SHORT,249.39
ATSG,4/13/2016,14.5176,BUY,249.11
ATSG,4/5/2016,14.945,SELL,249.61
ATSG,2/26/2016,11.545,BUY,193.21
ATSG,2/22/2016,11.46,SELL,193.6
ATSG,2/8/2016,9.62,BUY,162.84
ATSG,2/3/2016,9.5501,SELL,163.17
ATSG,1/21/2016,9.5198,BUY,162.98
ATSG,12/30/2015,10.21,SELL,163.31
ATSG,12/18/2015,9.09,BUY,145.69
ATSG,12/14/2015,9.05,SELL,145.98
ATSG,12/4/2015,9.45,BUY,152.74
ATSG,12/2/2015,9.5,SELL,153.05
ATSG,11/23/2015,8.85,BUY,142.86
ATSG,11/9/2015,9.78,SELL,143.15
ATSG,10/29/2015,9.78,BUY,143.44
ATSG,10/27/2015,9.51,SELL,143.73
ATSG,10/20/2015,9.59,BUY,145.23
ATSG,10/13/2015,9.3502,SELL,145.52
ATSG,10/2/2015,8.56,BUY,133.49
ATSG,9/24/2015,8.67,SHORT,132.35
ATSG,8/26/2015,8.715,BUY,133.57
ATSG,8/19/2015,9.5605,SHORT,123.21
ATSG,8/17/2015,9.77,BUY,126.41
ATSG,8/3/2015,10.3253,SHORT,120.44
ATSG,7/29/2015,10.1947,BUY,119.39
ATSG,7/24/2015,10.1753,SELL,119.63
ATSG,7/22/2015,10.52,BUY,123.93
ATSG,7/20/2015,10.61,SELL,124.18
ATSG,7/10/2015,10.47,BUY,122.79
ATSG,7/8/2015,10.4455,SELL,123.04
